playerID,awardID,yearID,lgID,tie,notes
robinja02,TSN All-Star,1951,ML,MISSING,2B
kellge01,TSN All-Star,1951,ML,MISSING,3B
camparo01,TSN All-Star,1951,ML,MISSING,C
kinerra01,TSN All-Star,1951,ML,MISSING,OF
musiast01,TSN All-Star,1951,ML,MISSING,OF
willite01,TSN All-Star,1951,ML,MISSING,OF
maglisa01,TSN All-Star,1951,ML,MISSING,P
reynoal01,TSN All-Star,1951,ML,MISSING,P
roepr01,TSN All-Star,1951,ML,MISSING,P
rizzuph01,TSN All-Star,1951,ML,MISSING,SS
musiast01,TSN Major League Player of the Year,1951,ML,MISSING,MISSING
fellebo01,TSN Pitcher of the Year,1951,AL,MISSING,MISSING
roepr01,TSN Pitcher of the Year,1951,NL,MISSING,MISSING
fainfe01,TSN Player of the Year,1951,AL,MISSING,MISSING
musiast01,TSN Player of the Year,1951,NL,MISSING,MISSING
mizejo01,Babe Ruth Award,1952,AL,MISSING,1B
shantbo01,Most Valuable Player,1952,AL,MISSING,MISSING
sauerha01,Most Valuable Player,1952,NL,MISSING,MISSING
byrdha01,Rookie of the Year,1952,AL,MISSING,MISSING
blackjo02,Rookie of the Year,1952,NL,MISSING,MISSING
fainfe01,TSN All-Star,1952,ML,MISSING,1B
robinja02,TSN All-Star,1952,ML,MISSING,2B
kellge01,TSN All-Star,1952,ML,MISSING,3B
berrayo01,TSN All-Star,1952,ML,MISSING,C
mantlmi01,TSN All-Star,1952,ML,MISSING,OF
musiast01,TSN All-Star,1952,ML,MISSING,OF
sauerha01,TSN All-Star,1952,ML,MISSING,OF
reynoal01,TSN All-Star,1952,ML,MISSING,P
roberro01,TSN All-Star,1952,ML,MISSING,P
shantbo01,TSN All-Star,1952,ML,MISSING,P
rizzuph01,TSN All-Star,1952,ML,MISSING,SS
roberro01,TSN Major League Player of the Year,1952,ML,MISSING,MISSING
shantbo01,TSN Pitcher of the Year,1952,AL,MISSING,MISSING
roberro01,TSN Pitcher of the Year,1952,NL,MISSING,MISSING
eastelu01,TSN Player of the Year,1952,AL,MISSING,MISSING
sauerha01,TSN Player of the Year,1952,NL,MISSING,MISSING
martibi02,Babe Ruth Award,1953,AL,MISSING,2B
rosenal01,Most Valuable Player,1953,AL,MISSING,MISSING
camparo01,Most Valuable Player,1953,NL,MISSING,MISSING
kuennha01,Rookie of the Year,1953,AL,MISSING,MISSING
gilliji01,Rookie of the Year,1953,NL,MISSING,MISSING
vernomi01,TSN All-Star,1953,ML,MISSING,1B
schoere01,TSN All-Star,1953,ML,MISSING,2B
rosenal01,TSN All-Star,1953,ML,MISSING,3B
camparo01,TSN All-Star,1953,ML,MISSING,C
furilca01,TSN All-Star,1953,ML,MISSING,OF
musiast01,TSN All-Star,1953,ML,MISSING,OF
snidedu01,TSN All-Star,1953,ML,MISSING,OF
portebo01,TSN All-Star,1953,ML,MISSING,P
roberro01,TSN All-Star,1953,ML,MISSING,P
spahnwa01,TSN All-Star,1953,ML,MISSING,P
reesepe01,TSN All-Star,1953,ML,MISSING,SS
rosenal01,TSN Major League Player of the Year,1953,ML,MISSING,MISSING
portebo01,TSN Pitcher of the Year,1953,AL,MISSING,MISSING
spahnwa01,TSN Pitcher of the Year,1953,NL,MISSING,MISSING
rosenal01,TSN Player of the Year,1953,AL,MISSING,MISSING
camparo01,TSN Player of the Year,1953,NL,MISSING,MISSING
rhodedu01,Babe Ruth Award,1954,NL,MISSING,OF
berrayo01,Most Valuable Player,1954,AL,MISSING,MISSING
mayswi01,Most Valuable Player,1954,NL,MISSING,MISSING
grimbo01,Rookie of the Year,1954,AL,MISSING,MISSING
moonwa01,Rookie of the Year,1954,NL,MISSING,MISSING
kluszte01,TSN All-Star,1954,ML,MISSING,1B
avilabo01,TSN All-Star,1954,ML,MISSING,2B
rosenal01,TSN All-Star,1954,ML,MISSING,3B
berrayo01,TSN All-Star,1954,ML,MISSING,C
mayswi01,TSN All-Star,1954,ML,MISSING,OF
musiast01,TSN All-Star,1954,ML,MISSING,OF
snidedu01,TSN All-Star,1954,ML,MISSING,OF
antonjo02,TSN All-Star,1954,ML,MISSING,P
lemonbo01,TSN All-Star,1954,ML,MISSING,P
roberro01,TSN All-Star,1954,ML,MISSING,P
darkal01,TSN All-Star,1954,ML,MISSING,SS
mayswi01,TSN Major League Player of the Year,1954,ML,MISSING,MISSING
lemonbo01,TSN Pitcher of the Year,1954,AL,MISSING,MISSING
antonjo02,TSN Pitcher of the Year,1954,NL,MISSING,MISSING
ayalabo01,TSN Player of the Year,1954,AL,MISSING,MISSING
mayswi01,TSN Player of the Year,1954,NL,MISSING,MISSING
podrejo01,Babe Ruth Award,1955,NL,MISSING,P
darkal01,Lou Gehrig Memorial Award,1955,ML,MISSING,MISSING
berrayo01,Most Valuable Player,1955,AL,MISSING,MISSING
camparo01,Most Valuable Player,1955,NL,MISSING,MISSING
scorehe01,Rookie of the Year,1955,AL,MISSING,MISSING
virdobi01,Rookie of the Year,1955,NL,MISSING,MISSING
kluszte01,TSN All-Star,1955,ML,MISSING,1B
foxne01,TSN All-Star,1955,ML,MISSING,2B
matheed01,TSN All-Star,1955,ML,MISSING,3B
camparo01,TSN All-Star,1955,ML,MISSING,C
kalinal01,TSN All-Star,1955,ML,MISSING,OF
snidedu01,TSN All-Star,1955,ML,MISSING,OF
willite01,TSN All-Star,1955,ML,MISSING,OF
fordwh01,TSN All-Star,1955,ML,MISSING,P
newcodo01,TSN All-Star,1955,ML,MISSING,P
roberro01,TSN All-Star,1955,ML,MISSING,P
bankser01,TSN All-Star,1955,ML,MISSING,SS
snidedu01,TSN Major League Player of the Year,1955,ML,MISSING,MISSING
fordwh01,TSN Pitcher of the Year,1955,AL,MISSING,MISSING
roberro01,TSN Pitcher of the Year,1955,NL,MISSING,MISSING
kalinal01,TSN Player of the Year,1955,AL,MISSING,MISSING
snidedu01,TSN Player of the Year,1955,NL,MISSING,MISSING
podrejo01,World Series MVP,1955,ML,MISSING,MISSING
larsedo01,Babe Ruth Award,1956,AL,MISSING,P
newcodo01,Cy Young Award,1956,ML,MISSING,MISSING
reesepe01,Lou Gehrig Memorial Award,1956,ML,MISSING,MISSING
mantlmi01,Most Valuable Player,1956,AL,MISSING,MISSING
newcodo01,Most Valuable Player,1956,NL,MISSING,MISSING
aparilu01,Rookie of the Year,1956,AL,MISSING,MISSING
robinfr02,Rookie of the Year,1956,NL,MISSING,MISSING
mantlmi01,Triple Crown,1956,AL,MISSING,MISSING
kluszte01,TSN All-Star,1956,ML,MISSING,1B
foxne01,TSN All-Star,1956,ML,MISSING,2B
boyerke01,TSN All-Star,1956,ML,MISSING,3B
berrayo01,TSN All-Star,1956,ML,MISSING,C
aaronha01,TSN All-Star,1956,ML,MISSING,OF
mantlmi01,TSN All-Star,1956,ML,MISSING,OF
willite01,TSN All-Star,1956,ML,MISSING,OF
fordwh01,TSN All-Star,1956,ML,MISSING,P
newcodo01,TSN All-Star,1956,ML,MISSING,P
piercbi02,TSN All-Star,1956,ML,MISSING,P
kuennha01,TSN All-Star,1956,ML,MISSING,SS
mantlmi01,TSN Major League Player of the Year,1956,ML,MISSING,MISSING
piercbi02,TSN Pitcher of the Year,1956,AL,MISSING,MISSING
newcodo01,TSN Pitcher of the Year,1956,NL,MISSING,MISSING
mantlmi01,TSN Player of the Year,1956,AL,MISSING,MISSING
aaronha01,TSN Player of the Year,1956,NL,MISSING,MISSING
larsedo01,World Series MVP,1956,ML,MISSING,MISSING
burdele01,Babe Ruth Award,1957,NL,MISSING,P
spahnwa01,Cy Young Award,1957,ML,MISSING,MISSING
hodgegi01,Gold Glove,1957,ML,MISSING,1B
foxne01,Gold Glove,1957,ML,MISSING,2B
malzofr01,Gold Glove,1957,ML,MISSING,3B
lollash01,Gold Glove,1957,ML,MISSING,C
mayswi01,Gold Glove,1957,ML,MISSING,CF
minosmi01,Gold Glove,1957,ML,MISSING,LF
shantbo01,Gold Glove,1957,ML,MISSING,P
kalinal01,Gold Glove,1957,ML,MISSING,RF
mcmilro01,Gold Glove,1957,ML,MISSING,SS
musiast01,Lou Gehrig Memorial Award,1957,ML,MISSING,MISSING
mantlmi01,Most Valuable Player,1957,AL,MISSING,MISSING
aaronha01,Most Valuable Player,1957,NL,MISSING,MISSING
kubekto01,Rookie of the Year,1957,AL,MISSING,MISSING
sanfoja02,Rookie of the Year,1957,NL,MISSING,MISSING
musiast01,TSN All-Star,1957,ML,MISSING,1B
schoere01,TSN All-Star,1957,ML,MISSING,2B
matheed01,TSN All-Star,1957,ML,MISSING,3B
berrayo01,TSN All-Star,1957,ML,MISSING,C
mantlmi01,TSN All-Star,1957,ML,MISSING,OF
mayswi01,TSN All-Star,1957,ML,MISSING,OF
willite01,TSN All-Star,1957,ML,MISSING,OF
bunniji01,TSN All-Star,1957,ML,MISSING,P
piercbi02,TSN All-Star,1957,ML,MISSING,P
spahnwa01,TSN All-Star,1957,ML,MISSING,P
mcdougi01,TSN All-Star,1957,ML,MISSING,SS
willite01,TSN Major League Player of the Year,1957,ML,MISSING,MISSING
piercbi02,TSN Pitcher of the Year,1957,AL,MISSING,MISSING
spahnwa01,TSN Pitcher of the Year,1957,NL,MISSING,MISSING
willite01,TSN Player of the Year,1957,AL,MISSING,MISSING
musiast01,TSN Player of the Year,1957,NL,MISSING,MISSING
burdele01,World Series MVP,1957,ML,MISSING,MISSING
howarel01,Babe Ruth Award,1958,AL,MISSING,C
turlebo01,Cy Young Award,1958,ML,MISSING,MISSING
powervi01,Gold Glove,1958,AL,MISSING,1B
bollifr01,Gold Glove,1958,AL,MISSING,2B
malzofr01,Gold Glove,1958,AL,MISSING,3B
lollash01,Gold Glove,1958,AL,MISSING,C
piersji01,Gold Glove,1958,AL,MISSING,CF
siebeno01,Gold Glove,1958,AL,MISSING,LF
shantbo01,Gold Glove,1958,AL,MISSING,P
kalinal01,Gold Glove,1958,AL,MISSING,RF
aparilu01,Gold Glove,1958,AL,MISSING,SS
hodgegi01,Gold Glove,1958,NL,MISSING,1B
mazerbi01,Gold Glove,1958,NL,MISSING,2B
boyerke01,Gold Glove,1958,NL,MISSING,3B
crandde01,Gold Glove,1958,NL,MISSING,C
mayswi01,Gold Glove,1958,NL,MISSING,CF
robinfr02,Gold Glove,1958,NL,MISSING,LF
haddiha01,Gold Glove,1958,NL,MISSING,P
aaronha01,Gold Glove,1958,NL,MISSING,RF
mcmilro01,Gold Glove,1958,NL,MISSING,SS
mcdougi01,Lou Gehrig Memorial Award,1958,ML,MISSING,MISSING
jenseja01,Most Valuable Player,1958,AL,MISSING,MISSING
bankser01,Most Valuable Player,1958,NL,MISSING,MISSING
pearsal02,Rookie of the Year,1958,AL,MISSING,MISSING
cepedor01,Rookie of the Year,1958,NL,MISSING,MISSING
musiast01,TSN All-Star,1958,ML,MISSING,1B
foxne01,TSN All-Star,1958,ML,MISSING,2B
thomafr03,TSN All-Star,1958,ML,MISSING,3B
crandde01,TSN All-Star,1958,ML,MISSING,C
aaronha01,TSN All-Star,1958,ML,MISSING,OF
mayswi01,TSN All-Star,1958,ML,MISSING,OF
willite01,TSN All-Star,1958,ML,MISSING,OF
frienbo01,TSN All-Star,1958,ML,MISSING,P
spahnwa01,TSN All-Star,1958,ML,MISSING,P
turlebo01,TSN All-Star,1958,ML,MISSING,P
bankser01,TSN All-Star,1958,ML,MISSING,SS
turlebo01,TSN Major League Player of the Year,1958,ML,MISSING,MISSING
turlebo01,TSN Pitcher of the Year,1958,AL,MISSING,MISSING
spahnwa01,TSN Pitcher of the Year,1958,NL,MISSING,MISSING
jenseja01,TSN Player of the Year,1958,AL,MISSING,MISSING
bankser01,TSN Player of the Year,1958,NL,MISSING,MISSING
turlebo01,World Series MVP,1958,ML,MISSING,MISSING
sherrla01,Babe Ruth Award,1959,NL,MISSING,P
wynnea01,Cy Young Award,1959,ML,MISSING,MISSING
powervi01,Gold Glove,1959,AL,MISSING,1B
foxne01,Gold Glove,1959,AL,MISSING,2B
malzofr01,Gold Glove,1959,AL,MISSING,3B
lollash01,Gold Glove,1959,AL,MISSING,C
kalinal01,Gold Glove,1959,AL,MISSING,CF
minosmi01,Gold Glove,1959,AL,MISSING,LF
shantbo01,Gold Glove,1959,AL,MISSING,P
jenseja01,Gold Glove,1959,AL,MISSING,RF
aparilu01,Gold Glove,1959,AL,MISSING,SS
hodgegi01,Gold Glove,1959,NL,MISSING,1B
nealch01,Gold Glove,1959,NL,MISSING,2B
boyerke01,Gold Glove,1959,NL,MISSING,3B
crandde01,Gold Glove,1959,NL,MISSING,C
mayswi01,Gold Glove,1959,NL,MISSING,CF
brandja01,Gold Glove,1959,NL,MISSING,LF
haddiha01,Gold Glove,1959,NL,MISSING,P
aaronha01,Gold Glove,1959,NL,MISSING,RF
mcmilro01,Gold Glove,1959,NL,MISSING,SS
hodgegi01,Lou Gehrig Memorial Award,1959,ML,MISSING,MISSING
foxne01,Most Valuable Player,1959,AL,MISSING,MISSING
bankser01,Most Valuable Player,1959,NL,MISSING,MISSING
allisbo01,Rookie of the Year,1959,AL,MISSING,MISSING
mccovwi01,Rookie of the Year,1959,NL,MISSING,MISSING
cepedor01,TSN All-Star,1959,ML,MISSING,1B
foxne01,TSN All-Star,1959,ML,MISSING,2B
matheed01,TSN All-Star,1959,ML,MISSING,3B
lollash01,TSN All-Star,1959,ML,MISSING,C
aaronha01,TSN All-Star,1959,ML,MISSING,OF
mayswi01,TSN All-Star,1959,ML,MISSING,OF
minosmi01,TSN All-Star,1959,ML,MISSING,OF
antonjo02,TSN All-Star,1959,ML,MISSING,P
jonessa02,TSN All-Star,1959,ML,MISSING,P
wynnea01,TSN All-Star,1959,ML,MISSING,P
bankser01,TSN All-Star,1959,ML,MISSING,SS
wynnea01,TSN Major League Player of the Year,1959,ML,MISSING,MISSING
wynnea01,TSN Pitcher of the Year,1959,AL,MISSING,MISSING
jonessa02,TSN Pitcher of the Year,1959,NL,MISSING,MISSING
foxne01,TSN Player of the Year,1959,AL,MISSING,MISSING
bankser01,TSN Player of the Year,1959,NL,MISSING,MISSING
sherrla01,World Series MVP,1959,ML,MISSING,MISSING
mazerbi01,Babe Ruth Award,1960,NL,MISSING,2B
lawve01,Cy Young Award,1960,ML,MISSING,MISSING
powervi01,Gold Glove,1960,AL,MISSING,1B
foxne01,Gold Glove,1960,AL,MISSING,2B
robinbr01,Gold Glove,1960,AL,MISSING,3B
batteea01,Gold Glove,1960,AL,MISSING,C
landiji01,Gold Glove,1960,AL,MISSING,CF
minosmi01,Gold Glove,1960,AL,MISSING,LF
shantbo01,Gold Glove,1960,AL,MISSING,P
marisro01,Gold Glove,1960,AL,MISSING,RF
aparilu01,Gold Glove,1960,AL,MISSING,SS
whitebi03,Gold Glove,1960,NL,MISSING,1B
mazerbi01,Gold Glove,1960,NL,MISSING,2B
boyerke01,Gold Glove,1960,NL,MISSING,3B
crandde01,Gold Glove,1960,NL,MISSING,C
mayswi01,Gold Glove,1960,NL,MISSING,CF
moonwa01,Gold Glove,1960,NL,MISSING,LF
haddiha01,Gold Glove,1960,NL,MISSING,P
aaronha01,Gold Glove,1960,NL,MISSING,RF
bankser01,Gold Glove,1960,NL,MISSING,SS
groatdi01,Lou Gehrig Memorial Award,1960,ML,MISSING,MISSING
marisro01,Most Valuable Player,1960,AL,MISSING,MISSING
groatdi01,Most Valuable Player,1960,NL,MISSING,MISSING
hansero02,Rookie of the Year,1960,AL,MISSING,MISSING
howarfr01,Rookie of the Year,1960,NL,MISSING,MISSING
skowrbi01,TSN All-Star,1960,ML,MISSING,1B
mazerbi01,TSN All-Star,1960,ML,MISSING,2B
matheed01,TSN All-Star,1960,ML,MISSING,3B
crandde01,TSN All-Star,1960,ML,MISSING,C
marisro01,TSN All-Star,1960,ML,MISSING,OF
mayswi01,TSN All-Star,1960,ML,MISSING,OF
minosmi01,TSN All-Star,1960,ML,MISSING,OF
brogler01,TSN All-Star,1960,ML,MISSING,P
lawve01,TSN All-Star,1960,ML,MISSING,P
spahnwa01,TSN All-Star,1960,ML,MISSING,P
bankser01,TSN All-Star,1960,ML,MISSING,SS
fornimi01,TSN Fireman of the Year,1960,AL,MISSING,MISSING
mcdanli01,TSN Fireman of the Year,1960,NL,MISSING,MISSING
mazerbi01,TSN Major League Player of the Year,1960,ML,MISSING,MISSING
estrach01,TSN Pitcher of the Year,1960,AL,MISSING,MISSING
lawve01,TSN Pitcher of the Year,1960,NL,MISSING,MISSING
marisro01,TSN Player of the Year,1960,AL,MISSING,MISSING
groatdi01,TSN Player of the Year,1960,NL,MISSING,MISSING
richabo01,World Series MVP,1960,ML,MISSING,MISSING
fordwh01,Babe Ruth Award,1961,AL,MISSING,P
fordwh01,Cy Young Award,1961,ML,MISSING,MISSING
powervi01,Gold Glove,1961,AL,MISSING,1B
richabo01,Gold Glove,1961,AL,MISSING,2B
robinbr01,Gold Glove,1961,AL,MISSING,3B
batteea01,Gold Glove,1961,AL,MISSING,C
kalinal01,Gold Glove,1961,AL,MISSING,OF
landiji01,Gold Glove,1961,AL,MISSING,OF
piersji01,Gold Glove,1961,AL,MISSING,OF
laryfr01,Gold Glove,1961,AL,MISSING,P
aparilu01,Gold Glove,1961,AL,MISSING,SS
whitebi03,Gold Glove,1961,NL,MISSING,1B
mazerbi01,Gold Glove,1961,NL,MISSING,2B
boyerke01,Gold Glove,1961,NL,MISSING,3B
rosebjo01,Gold Glove,1961,NL,MISSING,C
clemero01,Gold Glove,1961,NL,MISSING,OF
mayswi01,Gold Glove,1961,NL,MISSING,OF
pinsova01,Gold Glove,1961,NL,MISSING,OF
shantbo01,Gold Glove,1961,NL,MISSING,P
willsma01,Gold Glove,1961,NL,MISSING,SS
spahnwa01,Lou Gehrig Memorial Award,1961,ML,MISSING,MISSING
marisro01,Most Valuable Player,1961,AL,MISSING,MISSING
robinfr02,Most Valuable Player,1961,NL,MISSING,MISSING
schwado01,Rookie of the Year,1961,AL,MISSING,MISSING
willibi01,Rookie of the Year,1961,NL,MISSING,MISSING
cashno01,TSN All-Star,1961,AL,MISSING,1B
richabo01,TSN All-Star,1961,AL,MISSING,2B
robinbr01,TSN All-Star,1961,AL,MISSING,3B
howarel01,TSN All-Star,1961,AL,MISSING,C
colavro01,TSN All-Star,1961,AL,MISSING,OF
mantlmi01,TSN All-Star,1961,AL,MISSING,OF
marisro01,TSN All-Star,1961,AL,MISSING,OF
fordwh01,TSN All-Star,1961,AL,MISSING,P
laryfr01,TSN All-Star,1961,AL,MISSING,P
kubekto01,TSN All-Star,1961,AL,MISSING,SS
cepedor01,TSN All-Star,1961,NL,MISSING,1B
bollifr01,TSN All-Star,1961,NL,MISSING,2B
boyerke01,TSN All-Star,1961,NL,MISSING,3B
burgesm01,TSN All-Star,1961,NL,MISSING,C
clemero01,TSN All-Star,1961,NL,MISSING,OF
mayswi01,TSN All-Star,1961,NL,MISSING,OF
robinfr02,TSN All-Star,1961,NL,MISSING,OF
jayjo01,TSN All-Star,1961,NL,MISSING,P
spahnwa01,TSN All-Star,1961,NL,MISSING,P
willsma01,TSN All-Star,1961,NL,MISSING,SS
arroylu01,TSN Fireman of the Year,1961,AL,MISSING,MISSING
millest01,TSN Fireman of the Year,1961,NL,MISSING,MISSING
marisro01,TSN Major League Player of the Year,1961,ML,MISSING,MISSING
fordwh01,TSN Pitcher of the Year,1961,AL,MISSING,MISSING
spahnwa01,TSN Pitcher of the Year,1961,NL,MISSING,MISSING
marisro01,TSN Player of the Year,1961,AL,MISSING,MISSING
robinfr02,TSN Player of the Year,1961,NL,MISSING,MISSING
fordwh01,World Series MVP,1961,ML,MISSING,MISSING
wagnele01,All-Star Game MVP,1962,ML,MISSING,1st Game
willsma01,All-Star Game MVP,1962,ML,MISSING,2nd Game
terryra01,Babe Ruth Award,1962,AL,MISSING,P
drysddo01,Cy Young Award,1962,ML,MISSING,MISSING
powervi01,Gold Glove,1962,AL,MISSING,1B
richabo01,Gold Glove,1962,AL,MISSING,2B
robinbr01,Gold Glove,1962,AL,MISSING,3B
batteea01,Gold Glove,1962,AL,MISSING,C
kalinal01,Gold Glove,1962,AL,MISSING,OF
landiji01,Gold Glove,1962,AL,MISSING,OF
mantlmi01,Gold Glove,1962,AL,MISSING,OF
kaatji01,Gold Glove,1962,AL,MISSING,P
aparilu01,Gold Glove,1962,AL,MISSING,SS
whitebi03,Gold Glove,1962,NL,MISSING,1B
hubbske01,Gold Glove,1962,NL,MISSING,2B
davenji01,Gold Glove,1962,NL,MISSING,3B
crandde01,Gold Glove,1962,NL,MISSING,C
clemero01,Gold Glove,1962,NL,MISSING,OF
mayswi01,Gold Glove,1962,NL,MISSING,OF
virdobi01,Gold Glove,1962,NL,MISSING,OF
shantbo01,Gold Glove,1962,NL,MISSING,P
willsma01,Gold Glove,1962,NL,MISSING,SS
roberro01,Lou Gehrig Memorial Award,1962,ML,MISSING,MISSING
mantlmi01,Most Valuable Player,1962,AL,MISSING,MISSING
willsma01,Most Valuable Player,1962,NL,MISSING,MISSING
treshto01,Rookie of the Year,1962,AL,MISSING,MISSING
hubbske01,Rookie of the Year,1962,NL,MISSING,MISSING
siebeno01,TSN All-Star,1962,AL,MISSING,1B
richabo01,TSN All-Star,1962,AL,MISSING,2B
robinbr01,TSN All-Star,1962,AL,MISSING,3B
batteea01,TSN All-Star,1962,AL,MISSING,C
kalinal01,TSN All-Star,1962,AL,MISSING,OF
mantlmi01,TSN All-Star,1962,AL,MISSING,OF
wagnele01,TSN All-Star,1962,AL,MISSING,OF
donovdi01,TSN All-Star,1962,AL,MISSING,P
terryra01,TSN All-Star,1962,AL,MISSING,P
treshto01,TSN All-Star,1962,AL,MISSING,SS
cepedor01,TSN All-Star,1962,NL,MISSING,1B
mazerbi01,TSN All-Star,1962,NL,MISSING,2B
boyerke01,TSN All-Star,1962,NL,MISSING,3B
crandde01,TSN All-Star,1962,NL,MISSING,C
davisto02,TSN All-Star,1962,NL,MISSING,OF
mayswi01,TSN All-Star,1962,NL,MISSING,OF
robinfr02,TSN All-Star,1962,NL,MISSING,OF
drysddo01,TSN All-Star,1962,NL,MISSING,P
purkebo01,TSN All-Star,1962,NL,MISSING,P
willsma01,TSN All-Star,1962,NL,MISSING,SS
radatdi01,TSN Fireman of the Year,1962,AL,MISSING,MISSING
facero01,TSN Fireman of the Year,1962,NL,MISSING,MISSING
drysddo01,TSN Major League Player of the Year,1962,ML,MISSING,MISSING
willsma01,TSN Major League Player of the Year,1962,ML,MISSING,MISSING
donovdi01,TSN Pitcher of the Year,1962,AL,MISSING,MISSING
drysddo01,TSN Pitcher of the Year,1962,NL,MISSING,MISSING
mantlmi01,TSN Player of the Year,1962,AL,MISSING,MISSING
willsma01,TSN Player of the Year,1962,NL,MISSING,MISSING
terryra01,World Series MVP,1962,ML,MISSING,MISSING
mayswi01,All-Star Game MVP,1963,ML,MISSING,MISSING
koufasa01,Babe Ruth Award,1963,NL,MISSING,P
koufasa01,Cy Young Award,1963,ML,MISSING,MISSING
powervi01,Gold Glove,1963,AL,MISSING,1B
richabo01,Gold Glove,1963,AL,MISSING,2B
robinbr01,Gold Glove,1963,AL,MISSING,3B
howarel01,Gold Glove,1963,AL,MISSING,C
kalinal01,Gold Glove,1963,AL,MISSING,OF
landiji01,Gold Glove,1963,AL,MISSING,OF
yastrca01,Gold Glove,1963,AL,MISSING,OF
kaatji01,Gold Glove,1963,AL,MISSING,P
versazo01,Gold Glove,1963,AL,MISSING,SS
whitebi03,Gold Glove,1963,NL,MISSING,1B
mazerbi01,Gold Glove,1963,NL,MISSING,2B
boyerke01,Gold Glove,1963,NL,MISSING,3B
edwarjo01,Gold Glove,1963,NL,MISSING,C
clemero01,Gold Glove,1963,NL,MISSING,OF
floodcu01,Gold Glove,1963,NL,MISSING,OF
mayswi01,Gold Glove,1963,NL,MISSING,OF
shantbo01,Gold Glove,1963,NL,MISSING,P
winebo01,Gold Glove,1963,NL,MISSING,SS
richabo01,Lou Gehrig Memorial Award,1963,ML,MISSING,MISSING
howarel01,Most Valuable Player,1963,AL,MISSING,MISSING
koufasa01,Most Valuable Player,1963,NL,MISSING,MISSING
koufasa01,Pitching Triple Crown,1963,NL,MISSING,MISSING
peterga01,Rookie of the Year,1963,AL,MISSING,MISSING
rosepe01,Rookie of the Year,1963,NL,MISSING,MISSING
pepitjo01,TSN All-Star,1963,AL,MISSING,1B
richabo01,TSN All-Star,1963,AL,MISSING,2B
malzofr01,TSN All-Star,1963,AL,MISSING,3B
howarel01,TSN All-Star,1963,AL,MISSING,C
kalinal01,TSN All-Star,1963,AL,MISSING,OF
pearsal02,TSN All-Star,1963,AL,MISSING,OF
yastrca01,TSN All-Star,1963,AL,MISSING,OF
fordwh01,TSN All-Star,1963,AL,MISSING,P
peterga01,TSN All-Star,1963,AL,MISSING,P
aparilu01,TSN All-Star,1963,AL,MISSING,SS
whitebi03,TSN All-Star,1963,NL,MISSING,1B
gilliji01,TSN All-Star,1963,NL,MISSING,2B
boyerke01,TSN All-Star,1963,NL,MISSING,3B
edwarjo01,TSN All-Star,1963,NL,MISSING,C
aaronha01,TSN All-Star,1963,NL,MISSING,OF
davisto02,TSN All-Star,1963,NL,MISSING,OF
mayswi01,TSN All-Star,1963,NL,MISSING,OF
koufasa01,TSN All-Star,1963,NL,MISSING,P
maricju01,TSN All-Star,1963,NL,MISSING,P
groatdi01,TSN All-Star,1963,NL,MISSING,SS
millest01,TSN Fireman of the Year,1963,AL,MISSING,MISSING
mcdanli01,TSN Fireman of the Year,1963,NL,MISSING,MISSING
koufasa01,TSN Major League Player of the Year,1963,ML,MISSING,MISSING
fordwh01,TSN Pitcher of the Year,1963,AL,MISSING,MISSING
koufasa01,TSN Pitcher of the Year,1963,NL,MISSING,MISSING
kalinal01,TSN Player of the Year,1963,AL,MISSING,MISSING
aaronha01,TSN Player of the Year,1963,NL,MISSING,MISSING
koufasa01,World Series MVP,1963,ML,MISSING,MISSING
callijo01,All-Star Game MVP,1964,ML,MISSING,MISSING
gibsobo01,Babe Ruth Award,1964,NL,MISSING,P
chancde01,Cy Young Award,1964,ML,MISSING,MISSING
powervi01,Gold Glove,1964,AL,MISSING,1B
richabo01,Gold Glove,1964,AL,MISSING,2B
robinbr01,Gold Glove,1964,AL,MISSING,3B
howarel01,Gold Glove,1964,AL,MISSING,C
davalvi01,Gold Glove,1964,AL,MISSING,OF
kalinal01,Gold Glove,1964,AL,MISSING,OF
landiji01,Gold Glove,1964,AL,MISSING,OF
kaatji01,Gold Glove,1964,AL,MISSING,P
aparilu01,Gold Glove,1964,AL,MISSING,SS
whitebi03,Gold Glove,1964,NL,MISSING,1B
mazerbi01,Gold Glove,1964,NL,MISSING,2B
santoro01,Gold Glove,1964,NL,MISSING,3B
edwarjo01,Gold Glove,1964,NL,MISSING,C
clemero01,Gold Glove,1964,NL,MISSING,OF
floodcu01,Gold Glove,1964,NL,MISSING,OF
mayswi01,Gold Glove,1964,NL,MISSING,OF
shantbo01,Gold Glove,1964,NL,MISSING,P
amaroru01,Gold Glove,1964,NL,MISSING,SS
